GID_1,GID_2,POP_ZONE,LPC,LPC_PCT_CHANGE,YEAR,AVG_TEMP_PCT_CHANGE,MAX_TEMP_PCT_CHANGE,APPC,APPC_PCT_CHANGE,POPULATION,POP_PCT_CHANGE,MEAN_NO2,MEAN_CO,MEAN_HCHO,FOREST_GROWTH,ECON_SCORE,FOREST_SCORE,AIR_SCORE,TEMP_SCORE,ENVR_SCORE,NAME_1,REGION_NAME,NAME_2,COLOR
VNM.32_1,VNM.32.4_1,total,0.010951081875945864,-25.474517917268148,2018,1.2023513325509327,-0.044626489504329125,3.1373033403700028e-12,23.886055827255824,22591.5170898438,0.753833345884769,4.6233997202811634e-05,0.029094945793253,3.885515790755083e-05,1.3927584396105974,6.078147612156295,23.589001447178003,69.2040520984081,26.555716353111436,39.782923299565844,Khanh Hoa,North Central and Central Coastal Areas,Khanh Son,#892889
VNM.32_1,VNM.32.4_1,total,0.051284653051069384,368.3067265136289,2019,1.3474381409625202,3.9279603057627677,2.7424506561374894e-12,-12.585734989398434,22747.5211181641,0.6905425062862625,4.431999808251462e-05,0.0310592155759223,5.444517794037921e-05,1.6094030719866481,68.52387843704776,42.6917510853835,67.32272069464544,51.66425470332851,53.89290882778582,Khanh Hoa,North Central and Central Coastal Areas,Khanh Son,#892889
VNM.32_1,VNM.32.4_1,total,0.058770272465541715,14.596217326493633,2020,-0.9760860011525319,2.3618500823845867,1.1529916824933398e-12,-57.95761429971428,22856.6446533203,0.47971616155162433,4.434330903586575e-05,0.0312360169428517,6.637138533446034e-05,-0.16000000000000458,58.61070911722142,49.782923299565844,83.15484804630971,22.3589001447178,51.76555716353111,Khanh Hoa,North Central and Central Coastal Areas,Khanh Son,#892889
VNM.32_1,VNM.32.4_1,total,0.08813715300188744,49.968937192803,2021,-11.40729380723301,-3.4437201897862812,1.518493391694485e-12,31.700290188629054,23039.497810546865,0.8000000000000007,4.56502948109111e-05,0.0296193067142287,5.884297719962016e-05,-0.16100000000001113,62.5904486251809,6.657018813314037,63.70477568740955,75.90448625180898,48.75542691751085,Khanh Hoa,North Central and Central Coastal Areas,Khanh Son,#892889
VNM.32_1,VNM.32.4_1,urban,0.07210351383743292,-28.34853899383547,2018,1.2128297774237629,-0.044626489504329125,1.1616293047029462e-12,21.699619312832507,2390.69873046875,2.6102887742964986,4.68320733096882e-05,0.0295522187727686,4.4151188472145406e-05,0.7782343419250326,19.626865671641788,12.686567164179104,67.13432835820896,27.313432835820894,35.711442786069654,Khanh Hoa,North Central and Central Coastal Areas,Khanh Son,#892889
VNM.32_1,VNM.32.4_1,urban,0.3716805480843186,415.48187918042726,2019,1.435515647644925,3.9279603057627677,1.040537318814179e-12,-10.424322578512523,2351.09228515625,-1.656689101296105,4.47052430471432e-05,0.0313396612207441,5.936677689032676e-05,2.1251621671711796,95.44776119402985,43.43283582089552,64.95522388059702,49.701492537313435,52.69651741293532,Khanh Hoa,North Central and Central Coastal Areas,Khanh Son,#892889
VNM.32_1,VNM.32.4_1,urban,0.4365934126298536,17.464692430126583,2020,-1.110979471930973,2.3618500823845867,4.3972543368640927e-13,-57.740541762833566,2372.252115722656,0.8999999999999897,4.47817068669301e-05,0.0316769565494153,7.330454323109441e-05,-0.15999999999999348,86.41791044776119,93.88059701492537,81.01492537313433,22.910447761194032,65.93532338308458,Khanh Hoa,North Central and Central Coastal Areas,Khanh Son,#892889
VNM.32_1,VNM.32.4_1,urban,0.4993472903549897,14.373528301110472,2021,-11.11185888636369,-3.4437201897862812,5.794179951932333e-13,31.76813320433176,2391.230132648437,0.8000000000000007,4.654944054664734e-05,0.0301906956030107,7.478419881215777e-05,-0.16100000000000003,70.1492537313433,50.373134328358205,60.597014925373145,73.58208955223881,61.51741293532338,Khanh Hoa,North Central and Central Coastal Areas,Khanh Son,#892889
VNM.32_1,VNM.32.5_1,rural,0.026024634196934678,30.850321708718532,2018,0.890044229052056,-0.024908246685972912,7.697336795544948e-12,30.70045984465386,32733.375,0.17367154655660855,4.7322551621444735e-05,0.0298718446347282,5.2184219614888565e-05,-0.100103124703399,50.76219512195122,7.01219512195122,58.84146341463415,33.0030487804878,32.952235772357724,Khanh Hoa,North Central and Central Coastal Areas,Khanh Vinh,#892889
VNM.32_1,VNM.32.5_1,rural,0.027339302561145168,5.051630521536166,2019,1.6682076204330043,2.5841655872146374,6.5687123802095475e-12,-14.662531279502067,32852.59375,0.36421160360029514,4.5593099869719776e-05,0.031653941326744,7.427531174508488e-05,0.16246287888681543,43.0640243902439,17.53048780487805,63.140243902439025,63.948170731707314,48.20630081300813,Khanh Hoa,North Central and Central Coastal Areas,Khanh Vinh,#892889
