GID_1,GID_2,POP_ZONE,YEAR,LUMINOSITY_SUM,LOG_LUMINOSITY_SUM,LUMINOSITY_PCT_CHANGE,AVG_TEMP_PCT_CHANGE,MAX_TEMP_PCT_CHANGE,APPC,APPC_PCT_CHANGE,POPULATION,POP_PCT_CHANGE,MEAN_NO2,MEAN_CO,MEAN_HCHO,MEAN_FOREST_COVERAGE,ECON_SCORE,FOREST_SCORE,AIR_SCORE,TEMP_SCORE,ENVR_SCORE,NAME_1,REGION_NAME,NAME_2,COLOR
VNM.10_1,VNM.10.8_1,total,2020,9535.183578491215,9.162743770968342,-2.1090247335949774,-0.8041800632551999,-5.461750702555346,7.375340972001104e-13,-38.104801476351966,125283.116943359,0.5224544351625005,5.300702561521264e-05,0.0364267102339297,0.0001404534479616,75.4994773925104,50.795947901591894,86.68596237337192,43.18379160636759,65.77424023154848,65.214664737096,Binh Phuoc,South East,Hon Quan,#EC1557
VNM.10_1,VNM.10.8_1,total,2021,12870.926975250248,9.462726324045391,34.983525689883564,-11.915499864264302,-2.2593853975233613,7.874199941739186e-13,6.7638767025401725,126285.38187890587,0.8000000000000007,5.698020088771255e-05,0.0340567739221807,0.0001156170421784,75.37792323390846,56.04196816208395,86.68596237337192,61.70767004341535,71.27351664254704,73.2223830197781,Binh Phuoc,South East,Hon Quan,#EC1557
VNM.10_1,VNM.10.8_1,urban,2018,4143.082485198975,8.329195351413116,41.38752512705577,1.7470320911520565,2.7992480072096093,6.8699023330878e-13,31.94148364608569,23668.805541992188,5.30589493982625,5.4649186083206445e-05,0.0340417957940985,9.463559315626256e-05,63.14714114354258,62.05223880597015,98.955223880597,47.25373134328359,11.26865671641791,52.492537313432834,Binh Phuoc,South East,Hon Quan,#EC1557
VNM.10_1,VNM.10.8_1,urban,2019,5408.263427734375,8.595683327286169,30.537189328361602,0.7379991097847816,2.437949294168784,4.714314230267366e-13,-31.377274352771867,24795.814453125,4.761579155878071,5.415882671586144e-05,0.0354876732597506,0.0001274292259829,63.06497401039584,64.17910447761194,98.2089552238806,63.64179104477613,81.19402985074626,81.01492537313433,Binh Phuoc,South East,Hon Quan,#EC1557
VNM.10_1,VNM.10.8_1,urban,2020,5048.7931365966815,8.52690451085631,-6.646686056272266,-0.8106852301307477,-5.330978833591072,2.93343690700808e-13,-37.77595714399984,25018.97678320312,0.8999999999999897,5.333372690899769e-05,0.0363473054948567,0.0001435117377413,62.9640700519792,33.86194029850746,98.2089552238806,42.92537313432836,65.44776119402985,68.86069651741293,Binh Phuoc,South East,Hon Quan,#EC1557
VNM.10_1,VNM.10.8_1,urban,2021,6049.742588043214,8.707771002688846,19.825519175880867,-11.873926407895464,-2.2254750813139323,3.135085551913841e-13,6.874142901250591,25219.128597468745,0.8000000000000007,5.730517146857473e-05,0.0339513642605796,0.0001204839473704,62.86269789919551,42.18283582089552,98.2089552238806,62.32835820895522,71.49253731343283,77.34328358208955,Binh Phuoc,South East,Hon Quan,#EC1557
VNM.10_1,VNM.10.9_1,rural,2018,4364.314834594727,8.381216487933399,6.555500712235229,1.8359540384721207,4.123576466549528,2.1703536915536855e-12,37.666315219755205,96499.484375,1.9555563186121505,5.2480446865654905e-05,0.0340326166040732,8.481358160053305e-05,63.78109249634945,72.10365853658536,63.5670731707317,48.109756097560975,5.564024390243902,39.08028455284553,Binh Phuoc,South East,Loc Ninh,#EC1557
VNM.10_1,VNM.10.9_1,rural,2019,4964.879791259768,8.510144364959544,13.760807352955574,0.699723963219312,2.1751087594585883,1.5450003319101048e-12,-28.813430828221854,99792.2734375,3.4122348775503575,5.29655433459954e-05,0.0358378257434414,0.0001145979519449,64.75928339273658,84.1844512195122,62.95731707317073,61.890243902439025,83.46036585365854,69.4359756097561,Binh Phuoc,South East,Loc Ninh,#EC1557
VNM.10_1,VNM.10.9_1,rural,2020,5371.432922363283,8.588849990336785,8.188579546663256,-1.012372966858266,-5.3260064582696725,9.333146751182104e-13,-39.59129614138395,100690.4038984375,0.8999999999999897,5.169209833815017e-05,0.0366460828821079,0.0001290417331028,64.6556685393082,74.25685975609755,62.95731707317073,47.04268292682927,66.46341463414633,58.821138211382106,Binh Phuoc,South East,Loc Ninh,#EC1557
VNM.10_1,VNM.10.9_1,rural,2021,10782.613891601577,9.285690291100257,100.7399896349729,-12.45183729172611,-2.1815302144756465,1.0033596390224322e-12,7.5049675925593196,101495.927129625,0.8000000000000007,5.49814244741423e-05,0.0342386929767954,0.0001156714199123,64.55157291295991,80.62118902439023,62.95731707317073,61.58536585365854,72.1798780487805,65.57418699186991,Binh Phuoc,South East,Loc Ninh,#EC1557
