GID_1,GID_2,POP_ZONE,YEAR,LLPC,LLPC_PCT_CHANGE,LOG_LUMINOSITY_SUM,LUMINOSITY_PCT_CHANGE,AVG_TEMP_PCT_CHANGE,MAX_TEMP_PCT_CHANGE,APPC,APPC_PCT_CHANGE,POPULATION,POP_PCT_CHANGE,ECON_SCORE,ENVR_SCORE,NAME_1,REGION_NAME,NAME_2,COLOR
VNM.3_1,VNM.3.2_1,total,2017,4.122462008252932e-05,-1.4818435852526068,8.876716531104945,46.57296175663921,-1.5919466921788028,5.7656592246764005,0.000188098340296974,0.4941690498421414,215325.611572266,0.09185812619698641,65.58326704412522,41.132506848086365,Bac Giang,Northern Midlands and Mountain Areas,Hiep Hoa,#F05223
VNM.3_1,VNM.3.2_1,total,2016,3.944325094424828e-05,-4.321129302622662,8.494363380144396,37.08991554142369,-0.97487913915425,-2.701235592823925,0.000205802763989981,9.412323184274163,215356.573730469,0.014379226872707207,66.72899269607954,59.98189076098401,Bac Giang,Northern Midlands and Mountain Areas,Hiep Hoa,#F05223
VNM.3_1,VNM.3.2_1,total,2015,3.801461283812444e-05,-3.6220090178245568,8.1788965377661,27.878295190286174,3.2563722563331288,0.8807960562813966,0.00020053860351466356,-2.557866752253002,215151.383300781,-0.09527938995947949,66.54101552147264,30.751343535810957,Bac Giang,Northern Midlands and Mountain Areas,Hiep Hoa,#F05223
VNM.3_1,VNM.3.2_1,urban,2018,4.5337699768473625e-05,,8.931213740900278,11.286036411931732,-0.15046206601169176,-3.008997449230988,0.00017995165431776815,,196993.09375,,,,Bac Giang,Northern Midlands and Mountain Areas,Hiep Hoa,#F05223
VNM.3_1,VNM.3.2_1,urban,2017,4.472501542567504e-05,-1.3513794169695004,8.824280135489804,43.783073996682816,-1.594018827471133,5.691931324284316,0.00018072455497307246,0.42950461235520265,197300.7734375,0.15618805798871538,68.71355859000306,34.9926060016411,Bac Giang,Northern Midlands and Mountain Areas,Hiep Hoa,#F05223
VNM.3_1,VNM.3.2_1,urban,2016,4.2920720703331136e-05,7.3134222019546336,8.461144588287851,36.711841808602166,-0.9733348685708076,-2.6253436766380367,0.00019788980776786733,-3.8931384822522452,197134.26171875,-0.12327063980207553,69.05881239351297,45.55732127583476,Bac Giang,Northern Midlands and Mountain Areas,Hiep Hoa,#F05223
VNM.3_1,VNM.3.2_1,urban,2015,4.13936424233823e-05,-3.557904562004055,8.148439408046213,28.941872683202696,3.25752218978117,0.8597789946501289,0.00019297004112215642,-2.486114217404256,196852.4375,-0.14296054693530014,64.74323585030564,40.81334988827622,Bac Giang,Northern Midlands and Mountain Areas,Hiep Hoa,#F05223
VNM.3_1,VNM.3.2_1,urban,2019,4.728153134663473e-05,14.224138245747842,9.293584293488758,43.673122780972484,3.4444017973058516,1.7584310786561197,0.00017781794083135204,-7.852048018797175,196558.4453125,-0.14934648066016187,70.51448411306727,47.86076447779033,Bac Giang,Northern Midlands and Mountain Areas,Hiep Hoa,#F05223
VNM.3_1,VNM.3.3_1,rural,2015,0.0004516467015998984,8.4832246238574,6.28571357849482,69.98806362010768,3.088260420747102,2.0805600749396413,0.0004812100203933712,-6.696943985319626,13917.32421875,0.6780826054874733,52.37767480252435,31.195408903124033,Bac Giang,Northern Midlands and Mountain Areas,Lang Giang,#F05223
VNM.3_1,VNM.3.3_1,rural,2017,0.0004545366542042202,0.6398701892617709,6.316130375959001,-1.0536612690703162,-1.3331566215236235,6.381609901050189,0.0004478745870468938,-6.927418784676787,13895.755859375,-0.15497490060584207,32.77582951173456,18.19702544850913,Bac Giang,Northern Midlands and Mountain Areas,Lang Giang,#F05223
VNM.3_1,VNM.3.3_1,rural,2018,0.000473961146461178,4.273471034138088,6.576239141162453,29.707115520204574,-0.44956231142112557,-4.2546033351286265,0.00044880647800553283,0.20806962162858156,13875.0595703125,-0.14893964223282596,40.91180173175286,68.0225734851879,Bac Giang,Northern Midlands and Mountain Areas,Lang Giang,#F05223
VNM.3_1,VNM.3.3_1,rural,2019,0.00048158074499228754,1.607642016228783,6.78794550119638,23.578495594332516,3.778513693140395,1.3821392022886014,0.00043511742581346424,-3.0501012937473315,14095.134765625,1.5861207240030817,48.98650158985622,50.98728221092738,Bac Giang,Northern Midlands and Mountain Areas,Lang Giang,#F05223
